areaType,areaName,areaCode,date,variants
nation,England,E92000001,2022-06-26,"[{'variant': 'Other', 'cumWeeklySequenced': 2239490.0, 'newWeeklyPercentage': 2.89}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 2239490.0, 'newWeeklyPercentage': 0.01}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 2239490.0, 'newWeeklyPercentage': 0.06}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 2239490.0, 'newWeeklyPercentage': 0.01}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 2239490.0, 'newWeeklyPercentage': 0.01}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 2239490.0, 'newWeeklyPercentage': 18.07}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 2239490.0, 'newWeeklyPercentage': 70.91}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 2239490.0, 'newWeeklyPercentage': 8.04}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2022-06-19,"[{'variant': 'Other', 'cumWeeklySequenced': 2228637.0, 'newWeeklyPercentage': 2.6}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 2228637.0, 'newWeeklyPercentage': 0.01}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 2228637.0, 'newWeeklyPercentage': 0.1}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 2228637.0, 'newWeeklyPercentage': 0.03}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 2228637.0, 'newWeeklyPercentage': 0.03}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 2228637.0, 'newWeeklyPercentage': 18.74}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 2228637.0, 'newWeeklyPercentage': 64.62}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 2228637.0, 'newWeeklyPercentage': 13.85}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2022-06-12,"[{'variant': 'Other', 'cumWeeklySequenced': 2219765.0, 'newWeeklyPercentage': 1.28}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 2219765.0, 'newWeeklyPercentage': 0.07}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 2219765.0, 'newWeeklyPercentage': 20.69}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 2219765.0, 'newWeeklyPercentage': 53.57}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 2219765.0, 'newWeeklyPercentage': 24.4}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2022-06-05,"[{'variant': 'Other', 'cumWeeklySequenced': 2213674.0, 'newWeeklyPercentage': 1.36}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 2213674.0, 'newWeeklyPercentage': 0.06}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 2213674.0, 'newWeeklyPercentage': 0.04}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 2213674.0, 'newWeeklyPercentage': 19.33}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 2213674.0, 'newWeeklyPercentage': 41.23}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 2213674.0, 'newWeeklyPercentage': 37.98}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2022-05-29,"[{'variant': 'Other', 'cumWeeklySequenced': 2208753.0, 'newWeeklyPercentage': 1.21}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 2208753.0, 'newWeeklyPercentage': 0.08}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 2208753.0, 'newWeeklyPercentage': 0.08}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 2208753.0, 'newWeeklyPercentage': 13.44}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 2208753.0, 'newWeeklyPercentage': 27.38}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 2208753.0, 'newWeeklyPercentage': 57.82}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2022-05-22,"[{'variant': 'Other', 'cumWeeklySequenced': 2206112.0, 'newWeeklyPercentage': 0.86}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 2206112.0, 'newWeeklyPercentage': 0.04}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 2206112.0, 'newWeeklyPercentage': 8.9}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 2206112.0, 'newWeeklyPercentage': 14.88}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 2206112.0, 'newWeeklyPercentage': 75.32}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2022-05-15,"[{'variant': 'Other', 'cumWeeklySequenced': 2203673.0, 'newWeeklyPercentage': 1.28}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 2203673.0, 'newWeeklyPercentage': 0.03}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 2203673.0, 'newWeeklyPercentage': 0.27}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 2203673.0, 'newWeeklyPercentage': 5.41}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 2203673.0, 'newWeeklyPercentage': 6.63}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 2203673.0, 'newWeeklyPercentage': 86.38}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2022-05-08,"[{'variant': 'Other', 'cumWeeklySequenced': 2200383.0, 'newWeeklyPercentage': 1.16}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 2200383.0, 'newWeeklyPercentage': 0.03}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 2200383.0, 'newWeeklyPercentage': 0.29}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 2200383.0, 'newWeeklyPercentage': 3.27}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 2200383.0, 'newWeeklyPercentage': 3.43}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 2200383.0, 'newWeeklyPercentage': 91.82}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2022-05-01,"[{'variant': 'Other', 'cumWeeklySequenced': 2196591.0, 'newWeeklyPercentage': 1.01}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 2196591.0, 'newWeeklyPercentage': 0.3}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 2196591.0, 'newWeeklyPercentage': 1.43}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 2196591.0, 'newWeeklyPercentage': 1.5}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 2196591.0, 'newWeeklyPercentage': 95.76}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2022-04-24,"[{'variant': 'Other', 'cumWeeklySequenced': 2191849.0, 'newWeeklyPercentage': 1.23}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 2191849.0, 'newWeeklyPercentage': 0.02}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 2191849.0, 'newWeeklyPercentage': 0.6}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 2191849.0, 'newWeeklyPercentage': 0.61}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 2191849.0, 'newWeeklyPercentage': 0.79}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 2191849.0, 'newWeeklyPercentage': 96.75}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2022-04-17,"[{'variant': 'Other', 'cumWeeklySequenced': 2185664.0, 'newWeeklyPercentage': 0.95}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 2185664.0, 'newWeeklyPercentage': 0.01}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 2185664.0, 'newWeeklyPercentage': 0.01}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 2185664.0, 'newWeeklyPercentage': 0.76}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 2185664.0, 'newWeeklyPercentage': 0.19}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 2185664.0, 'newWeeklyPercentage': 0.56}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 2185664.0, 'newWeeklyPercentage': 97.52}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2022-04-10,"[{'variant': 'Other', 'cumWeeklySequenced': 2176362.0, 'newWeeklyPercentage': 0.78}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 2176362.0, 'newWeeklyPercentage': 1.28}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 2176362.0, 'newWeeklyPercentage': 0.09}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 2176362.0, 'newWeeklyPercentage': 0.26}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 2176362.0, 'newWeeklyPercentage': 97.59}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2022-04-03,"[{'variant': 'Other', 'cumWeeklySequenced': 2162853.0, 'newWeeklyPercentage': 0.77}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 2162853.0, 'newWeeklyPercentage': 0.01}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 2162853.0, 'newWeeklyPercentage': 1.97}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 2162853.0, 'newWeeklyPercentage': 0.13}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 2162853.0, 'newWeeklyPercentage': 0.24}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 2162853.0, 'newWeeklyPercentage': 96.89}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2022-03-27,"[{'variant': 'Other', 'cumWeeklySequenced': 2148555.0, 'newWeeklyPercentage': 0.72}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 2148555.0, 'newWeeklyPercentage': 3.28}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 2148555.0, 'newWeeklyPercentage': 0.07}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 2148555.0, 'newWeeklyPercentage': 0.11}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 2148555.0, 'newWeeklyPercentage': 95.82}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2022-03-20,"[{'variant': 'Other', 'cumWeeklySequenced': 2121768.0, 'newWeeklyPercentage': 0.6}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 2121768.0, 'newWeeklyPercentage': 0.01}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 2121768.0, 'newWeeklyPercentage': 4.82}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 2121768.0, 'newWeeklyPercentage': 0.02}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 2121768.0, 'newWeeklyPercentage': 0.05}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 2121768.0, 'newWeeklyPercentage': 94.51}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2022-03-13,"[{'variant': 'Other', 'cumWeeklySequenced': 2070284.0, 'newWeeklyPercentage': 0.53}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 2070284.0, 'newWeeklyPercentage': 0.01}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 2070284.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 2070284.0, 'newWeeklyPercentage': 8.59}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 2070284.0, 'newWeeklyPercentage': 0.01}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 2070284.0, 'newWeeklyPercentage': 0.02}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 2070284.0, 'newWeeklyPercentage': 90.83}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2022-03-06,"[{'variant': 'Other', 'cumWeeklySequenced': 2011152.0, 'newWeeklyPercentage': 0.44}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 2011152.0, 'newWeeklyPercentage': 0.01}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 2011152.0, 'newWeeklyPercentage': 15.19}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 2011152.0, 'newWeeklyPercentage': 0.01}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 2011152.0, 'newWeeklyPercentage': 84.34}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
